FID,ASA,CTEXP,eTH,eU,KPERC,MAGIGRF,MDT,ThetaMap,THKRAZAO,UKRAZAO,UTHRAZAO,X,Y,Cod_Litho,Geologia_R,INDICELATE
33139,0.028403855,9.9366,29.1758,1.9442,0.1948,-5.78,872.372,0.548527029,136.785,8.2784,0.0606,324778.0,7950514.8,2,Depósitos detríticos indiferenciados,1.57012734526361
33140,0.029074614,9.97,29.36,2.02,0.149,-5.898,872.11,0.585638369,137.06,8.281,0.0605,324778.0,7950522.5,2,Depósitos detríticos indiferenciados,1.570421987777661
33141,0.031589958,10.0034,29.5442,2.0958,0.1032,-6.38,871.848,0.697973699,137.335,8.2836,0.0604,324778.0,7950530.2,2,Depósitos detríticos indiferenciados,1.5706243232808543
33142,0.032260716,10.0368,29.7284,2.1716,0.0574,-6.507,871.586,0.722745481,137.61,8.2862,0.0603,324778.0,7950537.9,2,Depósitos detríticos indiferenciados,1.5707452912900044
33143,0.033434544,10.0702,29.9126,2.2474,0.0116,-6.767,871.324,0.762250658,137.885,8.2888,0.0602,324778.0,7950545.6,2,Depósitos detríticos indiferenciados,1.5707943251757879
33144,0.03477606,10.1036,30.0968,2.3232,0.0001,-7.036,871.062,0.802422324,138.16,8.2914,0.0601,324778.0,7950553.3,2,Depósitos detríticos indiferenciados,1.5707963266518779
33145,0.036620646,10.137,30.281,2.399,0.0001,-7.447,870.8,0.85075054,138.435,8.294,0.06,324778.0,7950561.0,2,Depósitos detríticos indiferenciados,1.5707963266572391
33146,0.037291405,10.1789,30.6714,2.2518,0.0001,-7.586,870.696,0.866674844,138.6569,8.3303,0.0602,324778.0,7950568.6,2,Depósitos detríticos indiferenciados,1.5707963266501073
33147,0.038632921,10.2208,31.0618,2.1046,0.0001,-7.882,870.592,0.896290981,138.8788,8.3666,0.0604,324778.0,7950576.2,2,Depósitos detríticos indiferenciados,1.5707963266419276
33148,0.039974438,10.2627,31.4522,1.9574,0.0001,-8.188,870.488,0.923299816,139.1007,8.4029,0.0606,324778.0,7950583.8,2,Depósitos detríticos indiferenciados,1.5707963266324654
33149,0.041148266,10.3046,31.8426,1.8102,0.0001,-8.473,870.384,0.945080956,139.3226,8.4392,0.0608,324778.0,7950591.4,2,Depósitos detríticos indiferenciados,1.5707963266214104
33150,0.042489782,10.3465,32.233,1.663,0.0065,-8.728,870.28,0.968124141,139.5445,8.4755,0.061,324778.0,7950599.0,2,Depósitos detríticos indiferenciados,1.5707955385997872
33151,0.044859791,10.3884,32.6234,1.5158,0.0238,-8.963,870.176,1.031082513,139.7664,8.5118,0.0612,324778.0,7950606.6,2,Depósitos detríticos indiferenciados,1.570784872119404
33152,0.047062111,10.4303,33.0138,1.3686,0.0411,-9.199,870.072,1.083827262,139.9883,8.5481,0.0614,324778.0,7950614.2,2,Depósitos detríticos indiferenciados,1.5707589405719131
33153,0.049579047,10.4722,33.4042,1.2214,0.0584,-9.432,869.968,1.136862771,140.2102,8.5844,0.0616,324778.0,7950621.8,2,Depósitos detríticos indiferenciados,1.570712734412611
33154,0.050837515,10.5141,33.7946,1.0742,0.0757,-9.547,869.864,1.160965852,140.4321,8.6207,0.0618,324778.0,7950629.4,2,Depósitos detríticos indiferenciados,1.5706384714480042
33155,0.054298303,10.556,34.185,0.927,0.093,-9.881,869.76,1.220432813,140.654,8.657,0.062,324778.0,7950637.0,2,Depósitos detríticos indiferenciados,1.570523397239369
33156,0.058073707,10.6477,34.195,0.9799,0.129,-10.198,869.584,1.276035972,140.8675,8.7309,0.0624,324778.1,7950644.7,2,Depósitos detríticos indiferenciados,1.570299694429315
33157,0.059017558,10.7394,34.205,1.0328,0.165,-10.3,869.408,1.288686737,141.081,8.8048,0.0628,324778.2,7950652.4,2,Depósitos detríticos indiferenciados,1.5700256682849674
33158,0.061534495,10.8311,34.215,1.0857,0.201,-10.485,869.232,1.320325787,141.2945,8.8787,0.0632,324778.3,7950660.1,2,Depósitos detríticos indiferenciados,1.5697087359041448
33159,0.062792963,10.9228,34.225,1.1386,0.237,-10.562,869.056,1.335104116,141.508,8.9526,0.0636,324778.4,7950667.8,2,Depósitos detríticos indiferenciados,1.569354935964284
33160,0.067512219,11.0145,34.235,1.1915,0.273,-10.766,868.88,1.385243644,141.7215,9.0265,0.064,324778.5,7950675.5,2,Depósitos detríticos indiferenciados,1.568969234728026
33161,0.070029155,11.1062,34.245,1.2444,0.309,-10.816,868.704,1.409047748,141.935,9.1004,0.0644,324778.6,7950683.2,2,Depósitos detríticos indiferenciados,1.5685557539965367
33162,0.071287623,11.1979,34.255,1.2973,0.345,-10.83,868.528,1.420286442,142.1485,9.1743,0.0648,324778.7,7950690.9,2,Depósitos detríticos indiferenciados,1.5681179432898584
33163,0.073637409,11.2896,34.265,1.3502,0.381,-10.837,868.352,1.440104676,142.362,9.2482,0.0652,324778.8,7950698.6,2,Depósitos detríticos indiferenciados,1.567658711550525
33164,0.073255833,11.3813,34.275,1.4031,0.417,-10.803,868.176,1.415550483,142.5755,9.3221,0.0656,324778.9,7950706.3,2,Depósitos detríticos indiferenciados,1.5671805290530627
33165,0.072579245,11.473,34.285,1.456,0.453,-10.77,868.0,1.395215107,142.789,9.396,0.066,324779.0,7950714.0,2,Depósitos detríticos indiferenciados,1.5666855070969814
33166,0.07004204,11.5212,34.0822,1.6472,0.4408,-10.544,867.645,1.314657658,142.887,9.4964,0.0666,324779.0,7950721.7,2,Depósitos detríticos indiferenciados,1.5673352799032803
33167,0.069365453,11.5694,33.8794,1.8384,0.4286,-10.468,867.29,1.291897917,142.985,9.5968,0.0672,324779.0,7950729.4,2,Depósitos detríticos indiferenciados,1.5678469697392903
33168,0.068012277,11.6176,33.6766,2.0296,0.4164,-10.283,866.935,1.244532363,143.083,9.6972,0.0678,324779.0,7950737.1,2,Depósitos detríticos indiferenciados,1.5682595525642973
33169,0.067335689,11.6658,33.4738,2.2208,0.4042,-10.169,866.58,1.219843734,143.181,9.7976,0.0684,324779.0,7950744.8,2,Depósitos detríticos indiferenciados,1.5685985810221337
33170,0.065475072,11.714,33.271,2.412,0.392,-9.74,866.225,1.14800135,143.279,9.898,0.069,324779.0,7950752.5,2,Depósitos detríticos indiferenciados,1.5688815046322448
33171,0.063445309,11.7622,33.0682,2.6032,0.3798,-9.224,865.87,1.061771315,143.377,9.9984,0.0696,324779.0,7950760.2,2,Depósitos detríticos indiferenciados,1.5691206454949644
33172,0.062768721,11.8104,32.8654,2.7944,0.3676,-9.038,865.515,1.030832815,143.475,10.0988,0.0702,324779.0,7950767.9,2,Depósitos detríticos indiferenciados,1.5693249523901738
33173,0.061584692,11.8586,32.6626,2.9856,0.3554,-8.648,865.16,0.973531337,143.573,10.1992,0.0708,324779.0,7950775.6,2,Depósitos detríticos indiferenciados,1.569501080884775
33174,0.060231516,11.9068,32.4598,3.1768,0.3432,-8.234,864.805,0.902203302,143.671,10.2996,0.0714,324779.0,7950783.3,2,Depósitos detríticos indiferenciados,1.569654083398905
33175,0.05887834,11.955,32.257,3.368,0.331,-7.8,864.45,0.822999568,143.769,10.4,0.072,324779.0,7950791.0,2,Depósitos detríticos indiferenciados,1.5697878642256595
33176,0.057525165,11.9389,32.3358,3.3058,0.3323,-7.353,864.162,0.733259225,143.4962,10.4975,0.0729,324779.1,7950798.7,2,Depósitos detríticos indiferenciados,1.569763326744467
33177,0.057512055,11.9228,32.4146,3.2436,0.3336,-6.902,863.874,0.701071571,143.2234,10.595,0.0738,324779.2,7950806.4,2,Depósitos detríticos indiferenciados,1.56973784360982
33178,0.057720106,11.9067,32.4934,3.1814,0.3349,-6.448,863.586,0.673772356,142.9506,10.6925,0.0747,324779.3,7950814.1,2,Depósitos detríticos indiferenciados,1.5697113593900105
33179,0.057928157,11.8906,32.5722,3.1192,0.3362,-5.974,863.298,0.645712551,142.6778,10.79,0.0756,324779.4,7950821.8,2,Depósitos detríticos indiferenciados,1.5696838142315503
33180,0.058240232,11.8745,32.651,3.057,0.3375,-5.243,863.01,0.601942401,142.405,10.8875,0.0765,324779.5,7950829.5,2,Depósitos detríticos indiferenciados,1.5696551434093327
33181,0.058318251,11.8584,32.7298,2.9948,0.3388,-5.004,862.722,0.590637065,142.1322,10.985,0.0774,324779.6,7950837.2,2,Depósitos detríticos indiferenciados,1.569625276820736
33182,0.058532001,11.8423,32.8086,2.9326,0.3401,-4.543,862.434,0.560196087,141.8594,11.0825,0.0783,324779.7,7950844.9,2,Depósitos detríticos indiferenciados,1.5695941384153502
33183,0.05863466,11.8262,32.8874,2.8704,0.3414,-4.32,862.146,0.544241028,141.5866,11.18,0.0792,324779.8,7950852.6,2,Depósitos detríticos indiferenciados,1.5695616455505563
33184,0.058942639,11.8101,32.9662,2.8082,0.3427,-3.668,861.858,0.493976796,141.3138,11.2775,0.0801,324779.9,7950860.3,2,Depósitos detríticos indiferenciados,1.5695277082614656
33185,0.059045299,11.794,33.045,2.746,0.344,-3.452,861.57,0.476277456,141.041,11.375,0.081,324780.0,7950868.0,2,Depósitos detríticos indiferenciados,1.5694922284316393
33186,0.059430273,11.7903,32.806,2.8771,0.3302,-2.626,861.353,0.404233102,140.1039,11.4241,0.0819,324780.1,7950875.8,2,Depósitos detríticos indiferenciados,1.5696411573124016
33187,0.059532932,11.7866,32.567,3.0082,0.3164,-2.435,861.136,0.383066103,139.1668,11.4732,0.0828,324780.2,7950883.6,2,Depósitos detríticos indiferenciados,1.5697744739993262
33188,0.059738252,11.7829,32.328,3.1393,0.3026,-2.057,860.919,0.33722438,138.2297,11.5223,0.0837,324780.3,7950891.4,2,Depósitos detríticos indiferenciados,1.5698940784957018
33189,0.059943571,11.7792,32.089,3.2704,0.2888,-1.659,860.702,0.284793536,137.2926,11.5714,0.0846,324780.4,7950899.2,2,Depósitos detríticos indiferenciados,1.57000156454784
33190,0.062460809,11.7755,31.85,3.4015,0.275,-1.015,860.485,0.468458014,136.3555,11.6205,0.0855,324780.5,7950907.0,2,Depósitos detríticos indiferenciados,1.5700982786051798
33191,0.064291528,11.7718,31.611,3.5326,0.2612,-0.563,860.268,0.561371599,135.4184,11.6696,0.0864,324780.6,7950914.8,2,Depósitos detríticos indiferenciados,1.5701853656494829
33192,0.065206888,11.7681,31.372,3.6637,0.2474,-0.331,860.051,0.601268059,134.4813,11.7187,0.0873,324780.7,7950922.6,2,Depósitos detríticos indiferenciados,1.5702638051820266
33193,0.066122247,11.7644,31.133,3.7948,0.2336,-0.095,859.834,0.637949375,133.5442,11.7678,0.0882,324780.8,7950930.4,2,Depósitos detríticos indiferenciados,1.5703344397487233
33194,0.067952966,11.7607,30.894,3.9259,0.2198,0.388,859.617,0.703721055,132.6071,11.8169,0.0891,324780.9,7950938.2,2,Depósitos detríticos indiferenciados,1.5703979977473088
33195,0.07138977,11.757,30.655,4.057,0.206,1.409,859.4,0.806916604,131.67,11.866,0.09,324781.0,7950946.0,2,Depósitos detríticos indiferenciados,1.5704551118098438
33196,0.073223255,11.8084,31.6164,3.7917,0.1719,1.942,859.199,0.854384434,129.9893,11.8286,0.091,324781.1,7950953.9,2,Depósitos detríticos indiferenciados,1.5705498333590067
33197,0.074139997,11.8598,32.5778,3.5264,0.1378,2.206,858.998,0.876545167,128.3086,11.7912,0.092,324781.2,7950961.8,2,Depósitos detríticos indiferenciados,1.570631037355926
33198,0.075056739,11.9112,33.5392,3.2611,0.1037,2.468,858.797,0.897777322,126.6279,11.7538,0.093,324781.3,7950969.7,2,Depósitos detríticos indiferenciados,1.570698007060732
33199,0.077806966,11.9626,34.5006,2.9958,0.0696,3.264,858.596,0.956608408,124.9472,11.7164,0.094,324781.4,7950977.6,2,Depósitos detríticos indiferenciados,1.5707494585150377
33200,0.080328007,12.014,35.462,2.7305,0.0355,4.065,858.395,1.00511366,123.2665,11.679,0.095,324781.5,7950985.5,2,Depósitos detríticos indiferenciados,1.5707833115813028
33201,0.08124475,12.0654,36.4234,2.4652,0.0014,4.323,858.194,1.021652837,121.5858,11.6416,0.096,324781.6,7950993.4,2,Depósitos detríticos indiferenciados,1.57079630496642
33202,0.082778963,12.1168,37.3848,2.1999,0.0001,4.819,857.993,1.05336354,119.9051,11.6042,0.097,324781.7,7951001.3,2,Depósitos detríticos indiferenciados,1.5707963266733054
33203,0.082218277,12.1682,38.3462,1.9346,0.0001,5.275,857.792,1.085462925,118.2244,11.5668,0.098,324781.8,7951009.2,2,Depósitos detríticos indiferenciados,1.5707963266600977
33204,0.081705673,12.2196,39.3076,1.6693,0.0001,5.682,857.591,1.117098975,116.5437,11.5294,0.099,324781.9,7951017.1,2,Depósitos detríticos indiferenciados,1.5707963266424951
33205,0.0811575,12.271,40.269,1.404,0.0001,6.033,857.39,1.149305029,114.863,11.492,0.1,324782.0,7951025.0,2,Depósitos detríticos indiferenciados,1.5707963266180234
33206,0.080335241,12.369,39.6754,1.6754,0.0001,6.444,856.948,1.197571579,112.7272,11.3685,0.101,324782.0,7951032.9,2,Depósitos detríticos indiferenciados,1.5707963266444578
33207,0.080061155,12.467,39.0818,1.9468,0.0001,6.542,856.506,1.213670277,110.5914,11.245,0.102,324782.0,7951040.8,2,Depósitos detríticos indiferenciados,1.5707963266634637
33208,0.079581504,12.565,38.4882,2.2182,0.0465,6.681,856.064,1.24187849,108.4556,11.1215,0.103,324782.0,7951048.7,2,Depósitos detríticos indiferenciados,1.5707710001533315
33209,0.079033331,12.663,37.8946,2.4896,0.107,6.767,855.622,1.274201514,106.3198,10.998,0.104,324782.0,7951056.6,2,Depósitos detríticos indiferenciados,1.5706749709632684
33210,0.078211072,12.761,37.301,2.761,0.1675,6.814,855.18,1.322939762,104.184,10.8745,0.105,324782.0,7951064.5,2,Depósitos detríticos indiferenciados,1.5705239044477477
33211,0.077936986,12.859,36.7074,3.0324,0.228,6.801,854.738,1.339273252,102.0482,10.751,0.106,324782.0,7951072.4,2,Depósitos detríticos indiferenciados,1.5703293131710343
33212,0.077388813,12.957,36.1138,3.3038,0.2885,6.733,854.296,1.372101168,99.9124,10.6275,0.107,324782.0,7951080.3,2,Depósitos detríticos indiferenciados,1.5700987297581634
33213,0.07684064,13.055,35.5202,3.5752,0.349,6.615,853.854,1.40517735,97.7766,10.504,0.108,324782.0,7951088.2,2,Depósitos detríticos indiferenciados,1.5698372023129283
33214,0.076292468,13.153,34.9266,3.8466,0.4095,6.457,853.412,1.438543146,95.6408,10.3805,0.109,324782.0,7951096.1,2,Depósitos detríticos indiferenciados,1.5695481553321828
33215,0.073173769,13.251,34.333,4.118,0.47,6.139,852.97,1.425904342,93.505,10.257,0.11,324782.0,7951104.0,2,Depósitos detríticos indiferenciados,1.569233908676035
33216,0.070329156,13.0714,33.7333,4.115,0.4664,5.874,852.437,1.393935146,91.373,10.0853,0.1108,324782.0,7951111.9,2,Depósitos detríticos indiferenciados,1.569229258009959
33217,0.069262426,12.8918,33.1336,4.112,0.4628,5.729,851.904,1.381220882,89.241,9.9136,0.1116,324782.0,7951119.8,2,Depósitos detríticos indiferenciados,1.569224283104525
33218,0.06784012,12.7122,32.5339,4.109,0.4592,5.58,851.371,1.36359487,87.109,9.7419,0.1124,324782.0,7951127.7,2,Depósitos detríticos indiferenciados,1.5692189656818119
33219,0.063573201,12.5326,31.9342,4.106,0.4556,5.157,850.838,1.305493579,84.977,9.5702,0.1132,324782.0,7951135.6,2,Depósitos detríticos indiferenciados,1.5692132860898818
33220,0.059306282,12.353,31.3345,4.103,0.452,4.766,850.305,1.237872277,82.845,9.3985,0.114,324782.0,7951143.5,2,Depósitos detríticos indiferenciados,1.5692072231712932
33221,0.05646167,12.1734,30.7348,4.1,0.4484,4.492,849.772,1.186071783,80.713,9.2268,0.1148,324782.0,7951151.4,2,Depósitos detríticos indiferenciados,1.5692007541162203
33222,0.055039364,11.9938,30.1351,4.097,0.4448,4.347,849.239,1.157716935,78.581,9.0551,0.1156,324782.0,7951159.3,2,Depósitos detríticos indiferenciados,1.5691938542980317
33223,0.053617057,11.8142,29.5354,4.094,0.4412,4.199,848.706,1.127471137,76.449,8.8834,0.1164,324782.0,7951167.2,2,Depósitos detríticos indiferenciados,1.569186497088842
33224,0.049350138,11.6346,28.9357,4.091,0.4376,3.752,848.173,1.022770543,74.317,8.7117,0.1172,324782.0,7951175.1,2,Depósitos detríticos indiferenciados,1.5691786536521248
33225,0.04508322,11.455,28.336,4.088,0.434,3.328,847.64,0.888616683,72.185,8.54,0.118,324782.0,7951183.0,2,Depósitos detríticos indiferenciados,1.5691702927089912
33226,0.043660913,11.4716,28.2841,3.9792,0.5021,3.188,847.349,0.834246362,70.3771,8.3638,0.1187,324782.0,7951190.9,2,Depósitos detríticos indiferenciados,1.5685563599794088
33227,0.040816301,11.4882,28.2322,3.8704,0.5702,2.902,847.058,0.703070931,68.5692,8.1876,0.1194,324782.0,7951198.8,2,Depósitos detríticos indiferenciados,1.5678208773797964
33228,0.039569805,11.5048,28.1803,3.7616,0.6383,2.619,846.767,0.667425172,66.7613,8.0114,0.1201,324782.0,7951206.7,2,Depósitos detríticos indiferenciados,1.5669528051927026
33229,0.039060708,11.5214,28.1284,3.6528,0.7064,2.484,846.476,0.657545507,64.9534,7.8352,0.1208,324782.0,7951214.6,2,Depósitos detríticos indiferenciados,1.5659397859768274
33230,0.037151595,11.538,28.0765,3.544,0.7745,1.984,846.185,0.616744337,63.1455,7.659,0.1215,324782.0,7951222.5,2,Depósitos detríticos indiferenciados,1.5647679428846488
33231,0.036642498,11.5546,28.0246,3.4352,0.8426,1.864,845.894,0.604713153,61.3376,7.4828,0.1222,324782.0,7951230.4,2,Depósitos detríticos indiferenciados,1.56342163989421
33232,0.035624305,11.5712,27.9727,3.3264,0.9107,1.631,845.603,0.57891707,59.5297,7.3066,0.1229,324782.0,7951238.3,2,Depósitos detríticos indiferenciados,1.5618831953223054
33233,0.034606111,11.5878,27.9208,3.2176,0.9788,1.403,845.312,0.550443071,57.7218,7.1304,0.1236,324782.0,7951246.2,2,Depósitos detríticos indiferenciados,1.5601325376841653
33234,0.033587917,11.6044,27.8689,3.1088,1.0469,1.176,845.021,0.518721197,55.9139,6.9542,0.1243,324782.0,7951254.1,2,Depósitos detríticos indiferenciados,1.5581467899512014
33235,0.033078821,11.621,27.817,3.0,1.115,1.059,844.73,0.501406287,54.106,6.778,0.125,324782.0,7951262.0,2,Depósitos detríticos indiferenciados,1.5558997642816692
33236,0.031042433,11.6319,27.4559,3.2882,1.0661,0.574,844.554,0.419003839,52.7206,6.6241,0.1255,324782.1,7951269.9,2,Depósitos detríticos indiferenciados,1.5582076803920535
33237,0.030533337,11.6428,27.0948,3.5764,1.0172,0.447,844.378,0.393939782,51.3352,6.4702,0.126,324782.2,7951277.8,2,Depósitos detríticos indiferenciados,1.5601189599864693
33238,0.03002424,11.6537,26.7337,3.8646,0.9683,0.318,844.202,0.366326574,49.9498,6.3163,0.1265,324782.3,7951285.7,2,Depósitos detríticos indiferenciados,1.5617213751066932
33239,0.028556472,11.6646,26.3726,4.1528,0.9194,-0.043,844.026,0.260065493,48.5644,6.1624,0.127,324782.4,7951293.6,2,Depósitos detríticos indiferenciados,1.5630782976944815
33240,0.027640385,11.6755,26.0115,4.441,0.8705,-0.254,843.85,0.183540476,47.179,6.0085,0.1275,324782.5,7951301.5,2,Depósitos detríticos indiferenciados,1.564236609073489
33241,0.0267294,11.6864,25.6504,4.7292,0.8216,-0.552,843.674,0.218302313,45.7936,5.8546,0.128,324782.6,7951309.4,2,Depósitos detríticos indiferenciados,1.5652317190535763
33242,0.026425739,11.6973,25.2893,5.0174,0.7727,-0.651,843.498,0.229202676,44.4082,5.7007,0.1285,324782.7,7951317.3,2,Depósitos detríticos indiferenciados,1.5660908559668503
33243,0.025818415,11.7082,24.9282,5.3056,0.7238,-0.852,843.322,0.250293231,43.0228,5.5468,0.129,324782.8,7951325.2,2,Depósitos detríticos indiferenciados,1.5668352846679119
33244,0.131936183,12.1161,32.7419,3.2007,0.4184,7.26,849.643,1.175516526,64.7714,6.146,0.0948,325178.1,7951185.8,2,Depósitos detríticos indiferenciados,1.5691258744127605
33245,0.130287721,12.222,33.407,3.113,0.4,6.939,849.98,1.157300467,66.769,6.3,0.094,325178.0,7951178.0,2,Depósitos detríticos indiferenciados,1.5692578071633303
33246,0.125342334,12.2534,33.4229,3.0869,0.4292,5.833,850.288,1.098765798,69.2625,6.4712,0.0933,325178.0,7951170.2,2,Depósitos detríticos indiferenciados,1.5690108579570092
33247,0.122045409,12.2848,33.4388,3.0608,0.4584,4.985,850.596,1.056029642,71.756,6.6424,0.0926,325178.0,7951162.4,2,Depósitos detríticos indiferenciados,1.568743260509345
33248,0.120809063,12.3162,33.4547,3.0347,0.4876,4.529,850.904,1.039124715,74.2495,6.8136,0.0919,325178.0,7951154.6,2,Depósitos detríticos indiferenciados,1.5684545057982424
33249,0.115863676,12.3476,33.4706,3.0086,0.5168,3.04,851.212,0.965905257,76.743,6.9848,0.0912,325178.0,7951146.8,2,Depósitos detríticos indiferenciados,1.5681440671170284
33250,0.110918289,12.379,33.4865,2.9825,0.546,1.421,851.52,0.88165886,79.2365,7.156,0.0905,325178.0,7951139.0,2,Depósitos detríticos indiferenciados,1.5678113993050382
33251,0.109269826,12.4104,33.5024,2.9564,0.5752,0.866,851.828,0.850479046,81.73,7.3272,0.0898,325178.0,7951131.2,2,Depósitos detríticos indiferenciados,1.5674559379379809
33252,0.105972902,12.4418,33.5183,2.9303,0.6044,-0.253,852.136,0.782230831,84.2235,7.4984,0.0891,325178.0,7951123.4,2,Depósitos detríticos indiferenciados,1.5670770984756244
33253,0.10143963,12.4732,33.5342,2.9042,0.6336,-1.922,852.444,0.671346864,86.717,7.6696,0.0884,325178.0,7951115.6,2,Depósitos detríticos indiferenciados,1.5666742753641767
33254,0.099791168,12.5046,33.5501,2.8781,0.6628,-2.467,852.752,0.624214901,89.2105,7.8408,0.0877,325178.0,7951107.8,2,Depósitos detríticos indiferenciados,1.566246841090545
33255,0.096568871,12.536,33.566,2.852,0.692,-4.043,853.06,0.565496882,91.704,8.012,0.087,325178.0,7951100.0,2,Depósitos detríticos indiferenciados,1.565794145185466
33256,0.096643499,12.5519,33.933,2.7853,0.6614,-4.54,853.245,0.613784726,94.2048,8.1605,0.0864,325177.9,7951092.1,2,Depósitos detríticos indiferenciados,1.5661679251025988
33257,0.096792754,12.5678,34.3,2.7186,0.6308,-5.475,853.43,0.701459241,96.7056,8.309,0.0858,325177.8,7951084.2,2,Depósitos detríticos indiferenciados,1.5665291434752826
